"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000050299.9",0.231683882933512,2.53770181990105,0.383966011049711,0.559112775795204,0.655029672973891
"ENSMUSG00000025583.17",-0.0712467280289916,5.9401852370484,0.383423087751657,0.559382131459091,0.655253755808139
"ENSMUSG00000108573.2",-0.308091252201983,-0.85374045580804,0.383349210638253,0.559418804404256,0.655253755808139
"ENSMUSG00000060862.11",0.094202180814586,3.96239328424875,0.383290604373208,0.559447900402484,0.655253755808139
"ENSMUSG00000083716.5",0.230329327032326,0.44845579611952,0.383261312349271,0.55946244407188,0.655253755808139
"ENSMUSG00000024069.15",-0.0854943679459589,4.33906166597669,0.382932889146996,0.559625562317257,0.655397613638332
"ENSMUSG00000027628.11",-0.0784069718206863,5.15961881971471,0.382854545796487,0.559664487865452,0.655397613638332
"ENSMUSG00000038949.9",0.1150837812048,4.85413189977303,0.382062629513798,0.560058276170619,0.655784757629916
"ENSMUSG00000021938.13",0.193569493335507,4.28366265326655,0.382030338516453,0.560074345490178,0.655784757629916
"ENSMUSG00000117628.2",-0.198575852989114,0.88734556504284,0.38130674234427,0.560434689728023,0.656160249835817
"ENSMUSG00000025737.6",-0.0804419771813668,4.9248483660291,0.38022734425636,0.56097312310973,0.656697876140864
"ENSMUSG00000090674.2",-0.293979085589443,-0.440195611810784,0.380227076640082,0.560973256738449,0.656697876140864
"ENSMUSG00000042331.14",-0.108797076180672,6.85141579320457,0.37939918071435,0.561386969284818,0.657126511672045
"ENSMUSG00000026201.13",0.0808193544196886,5.60968285109974,0.379335462116853,0.561418836979978,0.657126511672045
"ENSMUSG00000114053.3",0.208422191783684,1.81936693923268,0.379088878202976,0.561542197192129,0.657224412005811
"ENSMUSG00000020844.7",0.105588347536317,6.92733779018215,0.378581047164039,0.561796432526726,0.65743338763193
"ENSMUSG00000025289.16",0.0983501286009613,5.56092285601688,0.378573502190476,0.561800211586118,0.65743338763193
"ENSMUSG00000026849.19",0.0955121665177613,4.81365441899505,0.378232462743499,0.561971084131099,0.657586841745089
"ENSMUSG00000096935.7",0.48188300500728,-1.10704449908931,0.377507378372558,0.562334739353725,0.657965841612649
"ENSMUSG00000086676.3",-0.234744296090226,0.0354333957550155,0.376354568219285,0.56291393320453,0.658596963355396
"ENSMUSG00000071359.14",-0.136367044791721,4.94010694411533,0.375832845000234,0.56317646946008,0.658857539603786
"ENSMUSG00000002458.14",0.0886263113688304,4.75719033332295,0.375214853570917,0.56348778238607,0.659175138574924
"ENSMUSG00000039774.13",0.21667052736482,2.62239812457726,0.375124500625492,0.56353332800198,0.659181816658332
"ENSMUSG00000085207.3",0.394541356876385,-0.493487724602328,0.374537890582405,0.56382921832999,0.65948130880797
"ENSMUSG00000091277.3",-0.162976850297805,2.02918785871675,0.373939943834773,0.564131164038429,0.659787840779184
"ENSMUSG00000019428.17",0.0813576023827865,7.86264259444031,0.373402924701664,0.564402633758646,0.660058688303365
"ENSMUSG00000030016.15",-0.0740706041521832,6.70625307179482,0.373224022802816,0.564493132036822,0.660117869668785
"ENSMUSG00000056919.10",-0.137551609850154,4.65383228008492,0.372869712383149,0.564672451829749,0.660280903146552
"ENSMUSG00000023944.15",0.0863823561624897,11.1712337317928,0.372748201744967,0.564733977173617,0.660306184305529
"ENSMUSG00000114688.2",0.698898025515392,0.53676298245597,0.372140173812946,0.565042056943832,0.660619721348802
"ENSMUSG00000060950.13",-0.118684010196305,3.50088132871019,0.371676015797608,0.565277478683603,0.660848271850896
"ENSMUSG00000103041.2",0.142531880307813,2.09892931715441,0.370905331220854,0.565668829275618,0.661259068740633
"ENSMUSG00000012609.20",-0.0895891733508243,4.45879856040152,0.370779964221253,0.565732544307466,0.661286833191271
"ENSMUSG00000028343.11",0.0695634914579647,6.33268891418025,0.370446964250783,0.565901857960478,0.661438019613762
"ENSMUSG00000041079.13",-0.126082370660964,3.03935038130063,0.370123638992031,0.566066355093723,0.661583555427027
"ENSMUSG00000079215.9",-0.0784877154200849,7.02266742011825,0.369644925082816,0.566310094676443,0.661813074261917
"ENSMUSG00000114907.2",-0.525686071363642,-1.11014638253963,0.369580863733707,0.566342728684883,0.661813074261917
"ENSMUSG00000117875.2",0.194911282674487,1.49973189258492,0.369445498289208,0.566411699382532,0.661846930985294
"ENSMUSG00000097845.3",0.495151728205851,-1.52991998760081,0.369340013187256,0.566465457932239,0.661863008925629
"ENSMUSG00000055632.19",0.224388323902477,0.779620712025047,0.368985192230653,0.566646365250968,0.6620017755441
"ENSMUSG00000038828.14",-0.100298351104772,6.05351228218709,0.368926242536985,0.566676432913945,0.6620017755441
"ENSMUSG00000022246.15",0.0811191682025323,6.58597940449082,0.368871719938087,0.566704245517748,0.6620017755441
"ENSMUSG00000035401.10",-0.0730074692536789,5.53163286156525,0.368630627229526,0.566827264349326,0.662098739459854
"ENSMUSG00000033319.6",-0.094540667512319,5.68732600064947,0.368448939813469,0.566920008707879,0.662160329222085
"ENSMUSG00000049555.11",0.373016406093265,-0.368417624959456,0.367945616252383,0.567177103844995,0.662376449784803
"ENSMUSG00000085457.5",-0.173884519436827,2.15694907049107,0.367929961714402,0.567185104067255,0.662376449784803
"ENSMUSG00000109539.2",0.14064759292498,2.07683937029493,0.367770104085648,0.567266812707158,0.662425119962268
"ENSMUSG00000025821.10",-0.116553916112212,5.10071173460271,0.367524341686586,0.567392478878106,0.66252511100106
"ENSMUSG00000065637.3",-0.340364855901953,-1.10491791482218,0.36672395723577,0.567802150716068,0.662956688392519
"ENSMUSG00000069565.13",0.0712477562387113,6.31516204116588,0.364627509810851,0.568878187980808,0.664166187576267
"ENSMUSG00000002012.14",0.37755440884886,-0.133506300683099,0.364310302442277,0.569041377774495,0.664309840414461
"ENSMUSG00000015363.14",0.145750948746221,5.42298166591075,0.364009220433918,0.569196363917376,0.6644438965602
"ENSMUSG00000056076.14",0.0735772722450968,7.87772758635944,0.363705103357485,0.569353003637917,0.664579863938813
"ENSMUSG00000034259.9",0.0883419752694038,4.25500340206049,0.36349377116236,0.569461907272665,0.664654069463093
"ENSMUSG00000018412.17",-0.0914413653165006,6.76392556831431,0.363314031192764,0.569554565725058,0.664654069463093
"ENSMUSG00000022940.18",0.0859364900764852,4.81826599680863,0.363294212311471,0.569564784599272,0.664654069463093
"ENSMUSG00000014498.10",0.105983411753632,6.96386934450299,0.36327004340428,0.569577246932172,0.664654069463093
"ENSMUSG00000027170.13",0.0725795473874718,6.74814394888309,0.363045352940574,0.569693132990615,0.664742420957316
"ENSMUSG00000069020.10",0.101611688429743,5.41741354661097,0.362374052339812,0.570039661568166,0.665099864614895
"ENSMUSG00000022453.9",-0.0885096746327707,6.07211251432178,0.362069909439614,0.570196809526404,0.665236311586646
"ENSMUSG00000081400.2",0.120557155922057,2.7662482947559,0.361465408827375,0.570509424142494,0.665554106125623
"ENSMUSG00000092417.4",0.118992036746721,2.85152603225661,0.36128032262823,0.570605213722305,0.665618926433767
"ENSMUSG00000027012.16",-0.0955255805709747,7.84566698300843,0.360965562652706,0.570768193563065,0.665762110453126
"ENSMUSG00000039263.17",0.0841793717430459,6.54139273053119,0.359369872458576,0.571595959365651,0.666680647044719
"ENSMUSG00000107402.3",0.303191496638945,-0.409396934962564,0.359235992596081,0.571665526352739,0.666714791694303
"ENSMUSG00000070420.5",0.0975663974707037,4.17718438702069,0.358958287440816,0.571809885945504,0.666820171445237
"ENSMUSG00000024442.7",-0.0831812079779767,4.94088677060125,0.358907144906451,0.571836479894115,0.666820171445237
"ENSMUSG00000086043.2",-0.0918443484779322,4.18945992365042,0.358689116050248,0.571949883869057,0.666899910711633
"ENSMUSG00000038351.15",-0.0698014879456217,6.72535616020674,0.358620722290934,0.57198546762673,0.666899910711633
"ENSMUSG00000039154.9",-0.637351980596976,-1.5470962838945,0.358366829678294,0.572117603774217,0.666915023790236
"ENSMUSG00000097303.4",-0.42603179705727,-1.33672940466932,0.358355019891739,0.572123751662475,0.666915023790236
"ENSMUSG00000024603.9",0.0708737260612058,6.85228858377971,0.358311748081577,0.572146279124947,0.666915023790236
"ENSMUSG00000024726.11",0.103548469156034,4.19926467854787,0.358286072299368,0.572159646928518,0.666915023790236
"ENSMUSG00000020100.16",0.115787791848966,6.31441497277799,0.358153259689944,0.572228804975863,0.666948653654688
"ENSMUSG00000097167.3",-0.275228515891223,-0.363781012744105,0.357991291165481,0.57231316928562,0.667000000857103
"ENSMUSG00000072623.7",-0.0892255729967831,4.42989514354147,0.35779288918278,0.572416546936729,0.66707349828594
"ENSMUSG00000001632.17",0.0860056949334582,5.4794807368845,0.356955852708457,0.572853126767253,0.667517747437214
"ENSMUSG00000027713.7",-0.614954284631706,-0.235809764081846,0.356907364390266,0.572878439073903,0.667517747437214
"ENSMUSG00000031545.7",-0.0820698545406771,6.48963733797024,0.356257346619879,0.573217998868778,0.667866372854645
"ENSMUSG00000064284.13",0.145433944149684,3.57324982259006,0.355528487943167,0.573599257820849,0.668217000673822
"ENSMUSG00000027088.11",0.08440399328624,4.44678608795367,0.355527638415057,0.573599702518339,0.668217000673822
"ENSMUSG00000029175.18",0.102724422833653,5.28767575586998,0.355227241730674,0.573756995821409,0.668318219954998
"ENSMUSG00000117030.2",-0.274003271640807,-0.364219812928364,0.355207439941858,0.573767367660646,0.668318219954998
"ENSMUSG00000105429.2",-0.710072808313356,-1.51374244717227,0.354522074378082,0.574126598784513,0.66865577041658
"ENSMUSG00000008393.10",-0.0909388667403358,7.72297856683282,0.354500372002535,0.574137981874586,0.66865577041658
"ENSMUSG00000053263.4",-0.284465442839966,-0.607966217353946,0.354378199381761,0.574202071557603,0.66868334703805
"ENSMUSG00000007033.5",0.424908241883264,-1.11439506967946,0.353380530034991,0.574726008113101,0.669246393824594
"ENSMUSG00000042632.18",0.123823424623102,5.13199813345418,0.352941115938549,0.574957097383361,0.669468375934309
"ENSMUSG00000032590.15",-0.164161789287229,5.86675982987684,0.352293213604182,0.575298196365543,0.669818410868325
"ENSMUSG00000030079.16",0.0816115721341841,5.71593198918855,0.351990151911755,0.575457897881788,0.669957210740164
"ENSMUSG00000024621.17",-0.320984032800114,-0.0276235198499811,0.351869365925075,0.575521573935436,0.669984204580671
"ENSMUSG00000034634.8",0.273037619098056,0.768074645941821,0.351498224402017,0.575717327657104,0.670164939904474
"ENSMUSG00000032776.10",1.00104264135968,-1.85885406314361,0.351361953213934,0.575789238128264,0.67020149995135
"ENSMUSG00000097643.2",-0.246313226674004,0.615537095529972,0.351275108438451,0.575835076324259,0.670207709638989
"ENSMUSG00000085376.2",-0.331142052200536,-0.685344381645404,0.350941126375232,0.57601143125223,0.670365814666666
"ENSMUSG00000066798.4",-0.077668999310403,4.62989168697604,0.350562841104815,0.576211320660658,0.670537391609949
"ENSMUSG00000074698.11",-0.0720828175374137,6.96310791472048,0.350508769078998,0.576239905039794,0.670537391609949
"ENSMUSG00000025723.13",0.394125322551456,-1.89122567732217,0.350345924615467,0.576326008849761,0.670560595661353
"ENSMUSG00000120826.1",-0.251022507372346,-0.137666112937499,0.350317776176439,0.576340895116683,0.670560595661353
"ENSMUSG00000038736.11",-0.202374923993723,4.76040504077881,0.349935876407987,0.576542944375181,0.670748513012453
"ENSMUSG00000026141.14",0.441212197531425,-1.72792285662677,0.349646626024302,0.576696078020718,0.670879499649102
"ENSMUSG00000103839.2",-0.301140122460167,0.475784048413592,0.349466306642377,0.576791586355998,0.670943436163986
"ENSMUSG00000034300.18",-0.0679582078982404,6.20813994258978,0.348753405640815,0.577169517823449,0.671335864714228
"ENSMUSG00000050064.15",0.109204277550009,3.86359328881426,0.348280701561265,0.577420408534579,0.671558023506113
"ENSMUSG00000097785.4",0.291542511272487,-0.284538917186654,0.348240635294677,0.577441684803589,0.671558023506113
"ENSMUSG00000006273.15",0.0874990942874689,6.8233120309569,0.348110618315895,0.577510739008876,0.671591130675372
"ENSMUSG00000032393.16",-0.0729134421084218,7.49777836867798,0.347660169463139,0.577750118197278,0.671822291342963
"ENSMUSG00000045411.17",-0.079724328273435,4.59994069636891,0.347084943371378,0.578056119353377,0.672094910907479
"ENSMUSG00000084846.2",0.315342050498175,-0.234413692268551,0.34706675862206,0.578065798757191,0.672094910907479
"ENSMUSG00000039414.11",0.0746600713255812,6.54050397329603,0.346608700887769,0.578309730204869,0.672331279821539
"ENSMUSG00000000876.12",0.0862166793964291,4.98040756178472,0.346350838304398,0.578447148997611,0.672443794749435
"ENSMUSG00000019761.11",0.178339024266604,1.05807675570021,0.345935599626672,0.578668584638314,0.672648005177793
"ENSMUSG00000021238.12",-0.0861419938912392,6.02240651487659,0.345869003522663,0.578704115653053,0.672648005177793
"ENSMUSG00000028053.14",0.187654649531265,6.75619505067826,0.345407679916331,0.578950375558619,0.672886975090853
"ENSMUSG00000002279.20",0.0844364178326557,4.5789410183862,0.34481362036338,0.579267826520655,0.673208647663807
"ENSMUSG00000068200.7",-0.402163557679427,-1.34339433048067,0.343748833494726,0.579837769438379,0.67382369344033
"ENSMUSG00000025017.11",-0.501228711868751,-1.97005596572064,0.34364491972717,0.579893456071646,0.673841082697859
"ENSMUSG00000064602.3",-0.687174331561655,-1.97351430743411,0.343519970127583,0.579960431047046,0.673871585740852
"ENSMUSG00000037935.17",-0.0803819015778735,6.9152711611296,0.343398696322288,0.580025451818919,0.673899814018231
"ENSMUSG00000025049.7",-0.175217425359311,2.58785744935825,0.343317327209263,0.580069086632673,0.673903192902537
"ENSMUSG00000067722.5",0.101843410021203,4.31229451071455,0.343184638297904,0.580140257393693,0.673938559329784
"ENSMUSG00000033845.14",-0.102012521594988,5.16657929333732,0.343008493151946,0.580234766248132,0.674001030334001
"ENSMUSG00000102526.2",-0.337814990741605,-1.43660112534247,0.342628778292715,0.580438612266649,0.67419048976388
"ENSMUSG00000108506.2",0.661983217111405,-2.11703365021788,0.342005452932926,0.580773576147682,0.674532207799234
"ENSMUSG00000120006.1",0.19608418722801,0.956588924342215,0.34189397591059,0.580833526263453,0.67455448898662
"ENSMUSG00000020783.15",-0.107239387242727,5.61392560873333,0.341667621409833,0.580955296660812,0.674648557361671
"ENSMUSG00000102374.2",-0.363126333705624,0.359527393964291,0.341473673518583,0.581059677732209,0.674722420170867
"ENSMUSG00000054074.11",0.150552169905206,2.0814333008883,0.340962983447545,0.581334722236452,0.674986720886886
"ENSMUSG00000074818.14",0.18430002552978,1.80505384971618,0.340899610104724,0.581368873274907,0.674986720886886
"ENSMUSG00000020604.14",0.137891003314893,3.23901153916106,0.340116312839091,0.581791343039851,0.675429829038126
"ENSMUSG00000005534.11",0.0762473279798652,6.15726787276987,0.339908364934368,0.581903611821158,0.67551277289215
"ENSMUSG00000029518.16",-0.0748488988677649,6.14171448772314,0.339765024187742,0.5819810274378,0.675555248054246
"ENSMUSG00000045287.7",0.409875757681215,-1.03507214942608,0.338945478658103,0.582424080537707,0.675957359156033
"ENSMUSG00000109644.3",0.277392921029076,-0.876394262267138,0.33891417981202,0.582441015555859,0.675957359156033
"ENSMUSG00000025151.17",-0.082767725396618,8.44297645738025,0.338897589564897,0.582449992557365,0.675957359156033
"ENSMUSG00000028347.15",0.246222331573039,2.89541423388271,0.338467750012199,0.582682684649666,0.676179983371766
"ENSMUSG00000030008.10",0.114016312463535,2.88084828335268,0.338195983765418,0.582829909186711,0.676303401634819
"ENSMUSG00000014791.11",0.186536890257046,2.6213051772257,0.337624198933026,0.583139929193462,0.676615693735658
"ENSMUSG00000001870.17",0.0944017172156248,10.2999901476301,0.336898925882225,0.583533689468182,0.677025098838172
"ENSMUSG00000035569.18",0.0750530076888882,7.93375845803363,0.336768310312,0.583604664229393,0.677059971885562
"ENSMUSG00000039781.15",0.0882855891320598,4.27384315079378,0.335682496990569,0.5841954134991,0.677697806167246
"ENSMUSG00000028175.16",-0.128892547049954,2.29118472432843,0.335288895068771,0.584409880959472,0.677852836284614
"ENSMUSG00000051355.19",-0.0885869890109618,3.96202317222299,0.335286870400151,0.584410984615719,0.677852836284614
"ENSMUSG00000066324.3",-0.104638070822418,7.89011906728506,0.335124936582434,0.584499270296397,0.677907718903377
"ENSMUSG00000023262.14",0.1157958938201,3.31254704843627,0.33502003849788,0.584556475934809,0.677926549431825
"ENSMUSG00000022883.12",-0.106915935126349,4.14170123711784,0.334496819940569,0.584841994071082,0.678210139175429
"ENSMUSG00000045827.11",0.124892820252489,8.50047062445927,0.333672148350027,0.585292635948598,0.678685160969968
"ENSMUSG00000117042.2",0.251500115119418,0.186495791513332,0.3335865514916,0.585339454057121,0.678691888885375
"ENSMUSG00000026616.17",0.347196709474633,-1.47652278952397,0.333321182451607,0.585484652783981,0.678810189086156
"ENSMUSG00000102193.2",-0.338535954354284,-1.16087791514302,0.333250156405687,0.58552352866542,0.678810189086156
"ENSMUSG00000024889.6",0.113453014143011,4.22033974116774,0.33275226176046,0.585796209133346,0.679078735640289
"ENSMUSG00000023110.13",0.108522352346287,5.65309452084065,0.331950847678755,0.586235704328754,0.679540609424021
"ENSMUSG00000039771.14",0.0969243281368723,4.30895590283657,0.331435479757722,0.586518715565615,0.679785161446722
"ENSMUSG00000037001.11",0.126957815450378,2.21800065014091,0.331417049354668,0.586528842084659,0.679785161446722
"ENSMUSG00000087590.4",-0.132625205376853,3.0264759105599,0.331273535718477,0.586607708315945,0.679814469256313
"ENSMUSG00000097350.4",-0.244816868644667,0.396873758573368,0.331168499326726,0.586665444637535,0.679814469256313
"ENSMUSG00000020124.11",-0.230214728971353,5.79702221610239,0.331134120158633,0.58668434487139,0.679814469256313
"ENSMUSG00000117050.2",-0.227772075862908,0.373218967942598,0.331072063007603,0.586718464703536,0.679814469256313
"ENSMUSG00000120443.1",0.332703148569633,-1.32815378712982,0.330990247072655,0.586763454855988,0.679818995063859
"ENSMUSG00000034071.16",-0.16593845890384,1.65198595930255,0.330437132003083,0.587067809506801,0.680104542873657
"ENSMUSG00000020319.10",-0.0960513145567196,3.45251287771755,0.33039298100993,0.587092118837693,0.680104542873657
"ENSMUSG00000022350.8",-0.120854129973387,7.39326520445795,0.330100986090312,0.587252945785276,0.680237926387353
"ENSMUSG00000034863.10",0.072601622478833,5.80335647234001,0.330034680725773,0.587289479444596,0.680237926387353
"ENSMUSG00000025231.18",-0.0909697465183036,5.35890796157795,0.329882526003502,0.587373334285598,0.68028743350065
"ENSMUSG00000044147.9",-0.0918673307078944,6.53171711176128,0.3294308076718,0.587622439033203,0.680528310378108
"ENSMUSG00000117345.2",-0.276968264709238,-0.954417139804481,0.328858306877947,0.587938485841277,0.680846674030066
"ENSMUSG00000097925.2",-0.273223059031045,-0.30798114625521,0.328493659757566,0.588139983663256,0.681032351971721
"ENSMUSG00000036606.18",-0.151882651045765,9.28078591848354,0.328100582885788,0.588357362282746,0.681236391693556
"ENSMUSG00000031533.5",0.0830469103396639,4.09544363819946,0.327960584359702,0.588434826902151,0.681278413150707
"ENSMUSG00000069270.7",0.24021319445963,-0.285325770224386,0.327859695076799,0.588490665401666,0.681287118910198
"ENSMUSG00000073563.4",0.0790409646528003,5.80167317183793,0.327798226116913,0.588524691950345,0.681287118910198
"ENSMUSG00000078439.10",-0.488281453713911,-0.92923325324816,0.327707689142186,0.588574817215727,0.68129748166972
"ENSMUSG00000038545.14",0.0772567236669726,6.94777924967376,0.327608057767869,0.588629988456863,0.681313683477596
"ENSMUSG00000111888.2",0.280432950563233,-1.09532043946708,0.327299890031596,0.588800709925925,0.681463618041846
"ENSMUSG00000025873.17",0.0688980166610313,7.20104700000545,0.327190178540543,0.588861515311146,0.681486326329104
"ENSMUSG00000034872.7",0.268913238515215,0.00717905299220321,0.326484851759018,0.589252760680044,0.681891421146422
"ENSMUSG00000025198.17",-0.21947241609909,4.97001799361967,0.3263464594668,0.589329594571405,0.68193264345266
"ENSMUSG00000038393.15",0.0892581327725247,8.31704661637402,0.326240908055664,0.589388210484461,0.68195278084654
"ENSMUSG00000028436.9",0.0670112714841109,6.03300441483005,0.325781428594718,0.589643524020527,0.682200488880412
"ENSMUSG00000073139.10",0.0717524859420343,5.42650462285293,0.325701870762356,0.589687755883111,0.682203963965451
"ENSMUSG00000081600.4",0.327188582696327,-1.19544671886414,0.325435099078142,0.589836126960533,0.682327907775164
"ENSMUSG00000043051.18",0.387699192357512,-0.200317014887224,0.324475122637535,0.590370725351126,0.682898594364563
"ENSMUSG00000015745.10",0.155227978663659,3.51315685730429,0.323827560374853,0.590731952305253,0.683268671522091
"ENSMUSG00000120176.1",0.411505653865753,-0.628557955526891,0.323718487058855,0.590792844538008,0.683291339803621
"ENSMUSG00000005873.7",-0.178010067622738,7.86987030729594,0.323532909947486,0.590896478514738,0.683363435140018
"ENSMUSG00000056031.14",0.445794261413451,-1.28599845030865,0.32331200730674,0.591019892422079,0.683458394011331
"ENSMUSG00000120100.1",-0.676628868638366,-1.39128692334415,0.322709445709148,0.59135682316252,0.683800234302601
"ENSMUSG00000022095.10",-0.0719251260805876,4.90725095727246,0.322563112741634,0.591438711775701,0.683847136031901
"ENSMUSG00000026887.10",-0.135194037041084,4.69828920767803,0.322413933374042,0.59152221922424,0.683848429257608
"ENSMUSG00000104649.2",0.367597053413738,-1.53132200889202,0.322413457725977,0.59152248552391,0.683848429257608
"ENSMUSG00000024127.16",0.0787973624231547,5.46246532333138,0.322258681973961,0.591609153536191,0.683900842780729
"ENSMUSG00000031988.11",-0.0651999121323743,6.36339750952334,0.321623541255462,0.591965102277482,0.684264516059063
"ENSMUSG00000018583.6",-0.072131959094108,7.64656460243477,0.321480859933706,0.592045130078266,0.684309218175823
"ENSMUSG00000025203.7",-0.132128751544563,10.1822064928553,0.321213514280272,0.592195145137269,0.684434802443696
"ENSMUSG00000003546.11",0.0906678056585289,5.20357706311304,0.321021785933764,0.59230278139837,0.684511392917923
"ENSMUSG00000084383.2",0.233772286208239,1.21327077500515,0.319805000836595,0.592986902713944,0.68525415735789
"ENSMUSG00000062647.17",0.0742684666745335,8.86928837454142,0.319512433564499,0.593151657844518,0.685396681728578
"ENSMUSG00000095526.3",0.261669661232201,-0.568270350567405,0.319364628455901,0.593234931075172,0.685445039068561
"ENSMUSG00000020472.15",0.0769231062755579,5.91860777824258,0.318849770100112,0.593525205722009,0.685732549859103
"ENSMUSG00000118353.2",0.168743809220024,1.71162326117586,0.318587053443617,0.593673446434783,0.685855932287674
"ENSMUSG00002075075.1",0.184380540286614,0.753609437543347,0.318414940158334,0.59377060809784,0.685887160792595
"ENSMUSG00000085501.2",-0.43424335804173,-1.73816935627179,0.318355069874203,0.593804414500369,0.685887160792595
"ENSMUSG00000073792.12",-0.117671690398454,2.72354677248389,0.318318917856469,0.593824830211803,0.685887160792595
"ENSMUSG00000026270.12",-0.111949191592744,4.29525213713121,0.317880449311393,0.594072566533315,0.686125410653086
"ENSMUSG00000019837.9",0.0882093570128742,4.91152770501977,0.317497711050396,0.594289004141442,0.686327481262454
"ENSMUSG00000025352.7",-0.389365785516095,4.05992475375385,0.317301461981207,0.594400051005711,0.686407819386663
"ENSMUSG00000022634.10",0.0850715815748799,5.16768600656755,0.317183846523177,0.594466625577056,0.686436793679242
"ENSMUSG00000061684.7",0.250493023810872,0.913234584356764,0.31697385179687,0.594585531660258,0.686518867165281
"ENSMUSG00000042570.15",-0.111546783356541,5.1624304248548,0.316911794584427,0.594620680740485,0.686518867165281
"ENSMUSG00000020590.17",0.170652505623571,6.20193093014195,0.316754579891113,0.594709747661905,0.686573794359976
"ENSMUSG00000111348.2",0.30995960487514,-1.03425908387902,0.316446015220659,0.594884645900135,0.68670963553343
"ENSMUSG00000117285.2",-0.299873330814162,0.230554244713149,0.316400570441475,0.594910414296955,0.68670963553343
"ENSMUSG00000087595.2",-0.301189021704799,-0.500986187912008,0.316065995717654,0.595100204098933,0.686855579021364
"ENSMUSG00000077493.3",-0.381636098756475,-1.54200718484608,0.316031346557324,0.595119866829594,0.686855579021364
"ENSMUSG00000067869.5",0.128619828659541,2.63684676394181,0.315953988877333,0.595163771079382,0.686858342868638
"ENSMUSG00000020513.16",-0.11713215651688,2.4818671142078,0.315556467874362,0.595389498232978,0.687070927349264
"ENSMUSG00000033706.14",0.192664954499247,4.72766176982975,0.31503800508982,0.595684189420694,0.68736306013558
"ENSMUSG00000066196.12",0.274401778385209,-0.777272495028068,0.314733334954328,0.595857514922375,0.687515117454887
"ENSMUSG00000004455.17",-0.0711737586206787,6.78980322426274,0.313468808889722,0.596578111034115,0.688298563887986
"ENSMUSG00000033991.10",-0.111490518997173,5.54419716325524,0.313251057377453,0.596702395564921,0.688393957987363
"ENSMUSG00000041303.8",-0.0749890458251853,5.70930767623576,0.313168057995389,0.596749783885069,0.688400632595248
"ENSMUSG00000038371.16",0.0826106954247359,6.07551944792452,0.312433951919364,0.597169289254209,0.688836544391035
"ENSMUSG00000061724.6",0.250077505002355,0.451023446163245,0.312226442752944,0.597287990904813,0.688925441621493
"ENSMUSG00000005233.17",-0.0930811203201408,4.10460095890323,0.311729921703553,0.597572232166221,0.689205250272145
"ENSMUSG00000024067.15",-0.0854478836391916,4.36773091454684,0.310952224711841,0.59801805040058,0.689671360466852
"ENSMUSG00000120065.1",0.385246935910685,-0.855598351571588,0.310721965514593,0.598150191496044,0.689775679049762
"ENSMUSG00000052192.6",-0.365703520041692,-1.24844664876882,0.310546583631976,0.598250883828755,0.689843719492293
"ENSMUSG00000033170.15",0.103226914259831,4.86983543650289,0.310258906432241,0.5984161313698,0.689986183943703
"ENSMUSG00000113743.2",0.337558331343372,-0.549261648704688,0.30996336397981,0.598586004241663,0.69013396127277
"ENSMUSG00000081871.2",0.309038984439143,-0.587495451460815,0.309812148951159,0.598672962248299,0.690186128776047
"ENSMUSG00000022751.10",-0.0857561725378578,4.30262523777463,0.309524598045844,0.598838400598929,0.690305720928057
"ENSMUSG00000020075.9",-0.0857956743356517,7.25647934188596,0.309486837636869,0.598860133191652,0.690305720928057
"ENSMUSG00000075600.4",-0.151136818407323,3.55178989842892,0.30914688982469,0.59905586676456,0.6904832423623
"ENSMUSG00000041528.16",-0.0671769595224041,5.77861790582053,0.309069678486673,0.599100343309328,0.690486409468513
"ENSMUSG00000009076.11",0.116417848985679,3.36552877157571,0.308743648251699,0.599288230984652,0.690654851518529
"ENSMUSG00000027091.15",0.0677752168585598,6.5849255618977,0.308005984117864,0.599713831316183,0.691097205013502
"ENSMUSG00000027824.6",-0.258502900942088,-0.691632783457674,0.307745522060217,0.59986427018792,0.691222428885759
"ENSMUSG00000066315.10",0.174062951071979,2.10195647953774,0.307500745770831,0.600005727137548,0.69133728618794
"ENSMUSG00000058441.8",0.276376673308193,-0.876673612871216,0.307418803961853,0.600053098440741,0.691343727886014
"ENSMUSG00000036955.17",0.0755009862303267,5.36557710616143,0.307247572542292,0.600152116243398,0.691409668417427
"ENSMUSG00000034908.17",-0.0660105528353186,7.79519901328118,0.306844025438131,0.600385621546746,0.691630526297272
"ENSMUSG00000041417.16",-0.0979060057952219,7.09104474678218,0.306669425140534,0.600486714742023,0.691698828321354
"ENSMUSG00000039492.8",0.239449951787148,-0.378116990134728,0.306291856860062,0.600705458048359,0.691902632209814
"ENSMUSG00000015120.16",-0.0765828459792012,7.88099510163121,0.305983952957395,0.600883975358858,0.692060077974736
"ENSMUSG00000102827.2",0.232057503196915,0.0569462131166037,0.305872047941824,0.600948885775442,0.692074832283776
"ENSMUSG00000020738.17",0.0845418978011567,6.40484412021925,0.305817666508522,0.600980435431533,0.692074832283776
"ENSMUSG00000073640.4",-0.273738503185314,-0.611138754069613,0.305514983548864,0.601156107191807,0.692228956555521
"ENSMUSG00000031951.9",-0.0761092123320281,4.817012061704,0.304302670202772,0.601860883338068,0.69296000409018
"ENSMUSG00000106633.2",-0.275289900707366,-0.483047077181489,0.304177851195191,0.601933553344109,0.69296000409018
